engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
24.0,715.5,10.0,18.82353,38.823528,90.0,-3.125,-0.78125,42.0,30.980392,51.372547,16.078432,31.764706,18.82353,0.0,100.0,0.0,52.0,7.0,138.100006,102.5,13.593,0.0,0.0,7937.0,0.0,255.0
24.0,715.5,10.0,18.82353,38.823528,90.0,-3.125,-0.78125,42.0,35.294117,52.549019,16.078432,31.764706,18.82353,0.0,100.0,0.784314,52.0,7.0,142.199997,104.800003,13.535,0.0,0.0,7937.0,0.0,255.0
24.0,715.5,10.0,18.82353,38.823528,90.0,-3.125,-0.78125,42.0,35.294117,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,52.0,7.0,142.199997,104.800003,13.535,0.0,0.0,7937.0,0.0,255.0
24.0,800.0,10.0,23.921568,66.274513,89.0,-3.90625,-1.5625,74.0,35.294117,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,52.0,-1.0,142.199997,104.800003,13.535,0.0,0.0,7937.0,0.0,255.0
26.0,800.0,10.0,23.921568,66.274513,89.0,-3.90625,-1.5625,74.0,36.07843,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,52.0,-1.0,142.199997,104.800003,13.535,0.0,0.0,7937.0,0.0,255.0
26.0,800.0,10.0,23.921568,66.274513,89.0,-3.90625,-1.5625,74.0,36.07843,59.215687,26.666666,42.745098,25.490196,0.0,100.0,5.882353,52.0,-1.0,151.800003,110.100006,13.574,0.0,0.0,7937.0,0.0,255.0
26.0,800.0,10.0,23.921568,79.607841,89.0,-3.90625,-1.5625,74.0,36.07843,59.215687,26.666666,42.745098,25.490196,0.0,100.0,5.882353,52.0,-1.0,151.800003,110.100006,13.574,0.0,0.0,7937.0,0.0,255.0
28.0,1257.75,16.0,23.529411,79.607841,89.0,-4.6875,-0.78125,76.0,36.07843,59.215687,26.666666,42.745098,25.490196,0.0,100.0,5.882353,51.0,3.0,151.800003,110.100006,13.574,0.0,0.0,7937.0,0.0,255.0
28.0,1257.75,16.0,23.529411,79.607841,89.0,-4.6875,-0.78125,76.0,24.313726,59.215687,26.666666,42.745098,25.490196,0.0,100.0,5.882353,51.0,3.0,165.5,110.100006,13.574,0.0,0.0,7937.0,0.0,255.0
28.0,1257.75,16.0,23.529411,79.607841,89.0,-4.6875,-0.78125,76.0,24.313726,51.372547,21.568628,38.431374,21.568628,0.0,100.0,0.0,51.0,3.0,165.5,117.600006,13.652,0.0,0.0,7937.0,0.0,255.0
28.0,969.5,20.0,23.529411,96.07843,89.0,-4.6875,-7.8125,95.0,24.313726,51.372547,21.568628,38.431374,21.568628,0.0,100.0,0.0,51.0,3.0,165.5,117.600006,13.652,0.0,0.0,7937.0,0.0,255.0
29.0,969.5,20.0,30.196079,96.07843,89.0,-4.6875,-7.8125,95.0,24.313726,51.372547,21.568628,38.431374,21.568628,0.0,100.0,0.0,51.0,-12.0,165.5,117.600006,13.652,0.0,0.0,7937.0,0.0,255.0
29.0,969.5,20.0,30.196079,96.07843,89.0,-4.6875,-7.8125,95.0,25.09804,51.372547,21.568628,38.431374,21.568628,0.0,100.0,9.803922,51.0,-12.0,183.199997,127.399994,13.632,0.0,0.0,7937.0,0.0,255.0
29.0,969.5,20.0,30.196079,96.07843,89.0,-4.6875,-7.8125,95.0,25.09804,63.92157,29.411764,45.490196,29.019608,0.0,100.0,9.803922,51.0,-12.0,183.199997,127.399994,13.632,0.0,0.0,7937.0,0.0,255.0
29.0,1320.25,25.0,28.627451,90.980392,89.0,-4.6875,0.78125,89.0,25.09804,63.92157,29.411764,45.490196,29.019608,0.0,100.0,9.803922,51.0,-1.0,183.199997,127.399994,13.632,0.0,0.0,7937.0,0.0,255.0
