engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
15.0,1278.0,0.0,20.0,35.294117,41.0,0.78125,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,89.100006,36.0,14.179,0.0,0.0,1428.0,0.0,48.0
15.0,1278.0,0.0,20.0,35.294117,41.0,0.78125,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,101.199997,36.300003,14.179,0.0,0.0,1428.0,0.0,48.0
15.0,1278.0,0.0,20.0,35.294117,41.0,0.78125,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,101.199997,36.300003,14.14,0.0,0.0,1428.0,0.0,48.0
15.0,1261.5,0.0,20.0,34.509804,42.0,0.78125,0.0,34.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,101.199997,36.300003,14.14,0.0,0.0,1428.0,0.0,48.0
17.0,1261.5,0.0,20.0,34.509804,42.0,0.78125,0.0,34.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,101.199997,36.300003,14.14,0.0,0.0,1428.0,0.0,48.0
17.0,1261.5,0.0,20.0,34.509804,42.0,0.78125,0.0,34.0,75.686272,52.156864,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,107.100006,36.5,14.16,0.0,0.0,1428.0,0.0,48.0
17.0,1261.5,0.0,20.0,34.509804,42.0,0.78125,0.0,34.0,75.686272,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,34.0,10.0,107.100006,36.5,14.16,0.0,0.0,1428.0,0.0,48.0
17.0,1223.25,0.0,19.607843,34.117645,43.0,0.78125,0.0,34.0,75.686272,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,35.0,12.0,107.100006,36.5,14.16,0.0,0.0,1428.0,0.0,48.0
19.0,1223.25,0.0,19.607843,34.117645,43.0,0.78125,0.0,34.0,75.686272,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,35.0,12.0,107.100006,36.5,14.16,0.0,0.0,1428.0,0.0,48.0
19.0,1223.25,0.0,19.607843,34.117645,43.0,0.78125,0.0,34.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,35.0,12.0,118.699997,36.800003,14.16,0.0,0.0,1428.0,0.0,48.0
19.0,1223.25,0.0,19.607843,33.333332,43.0,0.78125,0.0,34.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,35.0,12.0,118.699997,36.800003,14.16,0.0,0.0,1428.0,0.0,48.0
20.0,1166.25,0.0,19.215687,33.333332,43.0,0.78125,0.0,32.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,35.0,13.0,118.699997,36.800003,14.16,0.0,0.0,1428.0,0.0,48.0
20.0,1166.25,0.0,19.215687,33.333332,43.0,0.78125,0.0,32.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,35.0,13.0,129.5,37.199997,14.16,0.0,0.0,1428.0,0.0,48.0
