engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
19.0,714.0,0.0,16.862745,28.627451,78.0,1.5625,0.0,28.0,77.254906,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,80.0,61.099998,13.828,0.0,0.0,1827.0,0.0,62.0
19.0,714.0,0.0,16.862745,28.627451,78.0,1.5625,0.0,28.0,77.254906,48.627453,16.078432,31.764706,17.647058,0.0,100.0,0.0,48.0,-4.0,81.599998,61.099998,13.3,0.0,0.0,1827.0,0.0,62.0
19.0,714.0,0.0,16.862745,50.196079,78.0,1.5625,-1.5625,28.0,77.254906,48.627453,16.078432,31.764706,17.647058,0.0,100.0,0.0,48.0,-4.0,81.599998,61.099998,13.3,0.0,0.0,1827.0,0.0,62.0
21.0,777.25,0.0,18.039215,50.196079,78.0,1.5625,-1.5625,43.0,77.254906,48.627453,16.078432,31.764706,17.647058,0.0,100.0,0.0,48.0,-17.0,81.599998,61.099998,13.3,0.0,0.0,1827.0,0.0,62.0
21.0,777.25,0.0,18.039215,50.196079,78.0,1.5625,-1.5625,43.0,76.862747,48.627453,16.078432,31.764706,17.647058,0.0,100.0,0.0,48.0,-17.0,85.199997,61.099998,13.3,0.0,0.0,1827.0,0.0,62.0
21.0,777.25,0.0,18.039215,50.196079,78.0,1.5625,-1.5625,43.0,76.862747,49.411766,16.078432,31.764706,17.254902,0.0,100.0,0.0,48.0,-17.0,85.199997,61.099998,13.789,0.0,0.0,1827.0,0.0,62.0
21.0,696.75,0.0,18.039215,31.372549,78.0,1.5625,-5.46875,30.0,76.862747,49.411766,16.078432,31.764706,17.254902,0.0,100.0,0.0,48.0,-1.0,85.199997,61.099998,13.789,0.0,0.0,1827.0,0.0,62.0
23.0,696.75,0.0,18.82353,31.372549,78.0,1.5625,-5.46875,30.0,76.862747,49.411766,16.078432,31.764706,17.254902,0.0,100.0,0.0,48.0,-1.0,85.199997,61.099998,13.789,0.0,0.0,1827.0,0.0,62.0
23.0,696.75,0.0,18.82353,31.372549,78.0,1.5625,-5.46875,30.0,77.254906,51.372547,16.078432,31.764706,17.254902,0.0,100.0,0.0,48.0,-1.0,89.5,61.099998,13.164,0.0,0.0,1827.0,0.0,62.0
23.0,696.75,0.0,18.82353,31.372549,78.0,1.5625,-5.46875,30.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,89.5,61.099998,13.164,0.0,0.0,1827.0,0.0,62.0
23.0,749.0,0.0,19.215687,47.058823,79.0,1.5625,-3.90625,47.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-6.0,89.5,61.099998,13.164,0.0,0.0,1827.0,0.0,62.0
25.0,749.0,0.0,19.215687,47.058823,79.0,1.5625,-3.90625,47.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-6.0,89.5,61.099998,13.164,0.0,0.0,1827.0,0.0,62.0
25.0,749.0,0.0,19.215687,47.058823,79.0,1.5625,-3.90625,47.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-6.0,95.100006,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
25.0,749.0,0.0,19.215687,44.705883,79.0,1.5625,-3.90625,47.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-6.0,95.100006,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
27.0,804.5,0.0,19.215687,44.705883,79.0,1.5625,-9.375,44.0,77.254906,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-7.0,95.100006,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
27.0,804.5,0.0,19.215687,44.705883,79.0,1.5625,-9.375,44.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-7.0,98.300003,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
27.0,804.5,0.0,19.215687,44.705883,79.0,1.5625,-9.375,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-7.0,98.300003,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
27.0,839.0,0.0,19.215687,45.098038,80.0,1.5625,-4.6875,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-7.0,98.300003,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
28.0,839.0,0.0,19.215687,45.098038,80.0,1.5625,-4.6875,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-7.0,98.300003,61.199997,13.73,0.0,0.0,1827.0,0.0,62.0
28.0,839.0,0.0,19.215687,45.098038,80.0,1.5625,-4.6875,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-7.0,105.399994,61.300003,13.71,0.0,0.0,1827.0,0.0,62.0
28.0,839.0,0.0,19.215687,45.098038,80.0,1.5625,-4.6875,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-7.0,105.399994,61.300003,13.71,0.0,0.0,1827.0,0.0,62.0
28.0,837.5,0.0,19.215687,44.705883,80.0,1.5625,-7.03125,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-2.0,105.399994,61.300003,13.71,0.0,0.0,1827.0,0.0,62.0
30.0,837.5,0.0,19.215687,44.705883,80.0,1.5625,-7.03125,44.0,75.686272,51.764706,16.078432,31.764706,19.215687,0.0,100.0,0.392157,48.0,-2.0,105.399994,61.300003,13.71,0.0,0.0,1827.0,0.0,62.0
30.0,837.5,0.0,19.215687,44.705883,80.0,1.5625,-7.03125,44.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,113.199997,61.400002,13.671,0.0,0.0,1827.0,0.0,62.0
30.0,837.5,0.0,19.215687,44.705883,80.0,1.5625,-7.03125,44.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,113.199997,61.400002,13.671,0.0,0.0,1827.0,0.0,62.0
32.0,828.0,0.0,19.607843,46.666668,80.0,1.5625,-7.03125,47.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-1.0,113.199997,61.400002,13.671,0.0,0.0,1827.0,0.0,62.0
32.0,828.0,0.0,19.607843,46.666668,80.0,1.5625,-7.03125,47.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-1.0,113.199997,61.400002,13.671,0.0,0.0,1827.0,0.0,62.0
32.0,828.0,0.0,19.607843,46.666668,80.0,1.5625,-7.03125,47.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-1.0,121.600006,61.599998,13.71,0.0,0.0,1827.0,0.0,62.0
32.0,828.0,0.0,19.607843,46.666668,80.0,1.5625,-7.8125,47.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-1.0,121.600006,61.599998,13.71,0.0,0.0,1827.0,0.0,62.0
34.0,846.75,0.0,19.607843,46.666668,80.0,1.5625,-7.8125,46.0,75.686272,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-4.0,121.600006,61.599998,13.71,0.0,0.0,1827.0,0.0,62.0
34.0,846.75,0.0,19.607843,46.666668,80.0,1.5625,-7.8125,46.0,74.509804,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-4.0,130.399994,61.800003,13.73,0.0,0.0,1827.0,0.0,62.0
34.0,846.75,0.0,19.607843,46.666668,80.0,1.5625,-7.8125,46.0,74.509804,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-4.0,130.399994,61.800003,13.73,0.0,0.0,1827.0,0.0,62.0
34.0,883.5,0.0,19.215687,41.568626,81.0,1.5625,-7.8125,42.0,74.509804,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,130.399994,61.800003,13.73,0.0,0.0,1827.0,0.0,62.0
36.0,883.5,0.0,19.215687,41.568626,81.0,1.5625,-7.8125,42.0,74.117645,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,130.399994,61.800003,13.73,0.0,0.0,1827.0,0.0,62.0
36.0,883.5,0.0,19.215687,41.568626,81.0,1.5625,-7.8125,42.0,74.117645,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,134.800003,61.900002,13.222,0.0,0.0,1827.0,0.0,62.0
36.0,883.5,0.0,19.215687,41.568626,81.0,1.5625,-7.8125,42.0,74.117645,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,-2.0,134.800003,61.900002,13.222,0.0,0.0,1827.0,0.0,62.0
36.0,726.5,0.0,19.607843,53.333332,81.0,1.5625,-5.46875,53.0,74.117645,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,8.0,134.800003,61.900002,13.222,0.0,0.0,1827.0,0.0,62.0
37.0,726.5,0.0,19.607843,53.333332,81.0,1.5625,-5.46875,53.0,74.117645,51.764706,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,8.0,134.800003,61.900002,13.222,0.0,0.0,1827.0,0.0,62.0
37.0,726.5,0.0,19.607843,53.333332,81.0,1.5625,-5.46875,53.0,74.117645,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,48.0,8.0,143.800003,62.300003,13.3,0.0,0.0,1827.0,0.0,62.0
37.0,726.5,0.0,19.607843,51.764706,81.0,1.5625,-8.59375,53.0,74.117645,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,48.0,8.0,143.800003,62.300003,13.3,0.0,0.0,1827.0,0.0,62.0
39.0,814.75,6.0,21.568628,51.764706,81.0,1.5625,-8.59375,54.0,74.117645,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,48.0,-8.0,143.800003,62.300003,13.3,0.0,0.0,1827.0,0.0,62.0
39.0,814.75,6.0,21.568628,51.764706,81.0,1.5625,-8.59375,54.0,75.294121,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.784314,48.0,-8.0,153.699997,62.699997,13.3,0.0,0.0,1827.0,0.0,62.0
39.0,814.75,6.0,21.568628,51.764706,81.0,1.5625,-8.59375,54.0,75.294121,54.117645,20.784313,36.470589,21.17647,0.0,100.0,1.960784,48.0,-8.0,153.699997,62.699997,13.75,0.0,0.0,1827.0,0.0,62.0
39.0,1407.0,8.0,21.568628,41.960785,82.0,0.0,-11.71875,35.0,75.294121,54.117645,20.784313,36.470589,21.17647,0.0,100.0,1.960784,48.0,20.0,153.699997,62.699997,13.75,0.0,0.0,1827.0,0.0,62.0
41.0,1407.0,8.0,19.607843,41.960785,82.0,0.0,-11.71875,35.0,75.294121,54.117645,20.784313,36.470589,21.17647,0.0,100.0,1.960784,48.0,20.0,153.699997,62.699997,13.75,0.0,0.0,1827.0,0.0,62.0
41.0,1407.0,8.0,19.607843,41.960785,82.0,0.0,-11.71875,35.0,78.823532,52.156864,20.784313,36.470589,21.17647,0.0,100.0,0.392157,48.0,20.0,164.800003,63.199997,13.769,0.0,0.0,1827.0,0.0,62.0
41.0,1407.0,8.0,19.607843,41.960785,82.0,0.0,-11.71875,35.0,78.823532,52.156864,16.078432,31.764706,20.784313,0.0,100.0,0.392157,48.0,20.0,164.800003,63.199997,13.769,0.0,0.0,1827.0,0.0,62.0
41.0,833.5,11.0,19.607843,51.372547,82.0,1.5625,-5.46875,49.0,78.823532,52.156864,16.078432,31.764706,20.784313,0.0,100.0,0.392157,48.0,7.0,164.800003,63.199997,13.769,0.0,0.0,1827.0,0.0,62.0
43.0,833.5,11.0,19.607843,51.372547,82.0,1.5625,-5.46875,49.0,77.254906,52.156864,16.078432,31.764706,20.784313,0.0,100.0,0.392157,48.0,7.0,164.800003,63.199997,13.769,0.0,0.0,1827.0,0.0,62.0
43.0,833.5,11.0,19.607843,51.372547,82.0,1.5625,-5.46875,49.0,77.254906,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,7.0,170.199997,63.5,13.73,0.0,0.0,1827.0,0.0,62.0
43.0,833.5,11.0,19.607843,43.529411,82.0,1.5625,-5.46875,49.0,77.254906,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,7.0,170.199997,63.5,13.73,0.0,0.0,1827.0,0.0,62.0
45.0,956.25,13.0,19.607843,43.529411,83.0,1.5625,-9.375,43.0,77.254906,52.156864,16.078432,31.764706,19.607843,0.0,100.0,0.392157,48.0,0.0,170.199997,63.5,13.73,0.0,0.0,1827.0,0.0,62.0
